patch_index,sample_id,project_id,project_name,year,center_row,center_col,center_latitude,center_longitude,spatial_block,original_feature6_split,cnn_spatial_split,candidate_category,target
55840,MH-002_2024_R060_C065,MH-002,Gadchiroli,2024,60,65,19.6091,80.350484,MH-002_C5,train,cnn_train,2,1
55841,MH-002_2024_R060_C066,MH-002,Gadchiroli,2024,60,66,19.6091,80.350754,MH-002_C5,train,cnn_train,0,0
55842,MH-002_2024_R060_C067,MH-002,Gadchiroli,2024,60,67,19.6091,80.351023,MH-002_C5,train,cnn_train,0,0
55843,MH-002_2024_R060_C068,MH-002,Gadchiroli,2024,60,68,19.6091,80.351293,MH-002_C5,train,cnn_train,0,0
55844,MH-002_2024_R060_C069,MH-002,Gadchiroli,2024,60,69,19.6091,80.351562,MH-002_C5,train,cnn_train,1,0
55845,MH-002_2024_R060_C070,MH-002,Gadchiroli,2024,60,70,19.6091,80.351832,MH-002_C6,train,cnn_train,2,1
55846,MH-002_2024_R060_C071,MH-002,Gadchiroli,2024,60,71,19.6091,80.352101,MH-002_C6,train,cnn_train,1,0
55847,MH-002_2024_R060_C072,MH-002,Gadchiroli,2024,60,72,19.6091,80.352371,MH-002_C6,train,cnn_train,1,0
55848,MH-002_2024_R060_C073,MH-002,Gadchiroli,2024,60,73,19.6091,80.35264,MH-002_C6,train,cnn_train,0,0
55849,MH-002_2024_R060_C074,MH-002,Gadchiroli,2024,60,74,19.6091,80.35291,MH-002_C6,train,cnn_train,0,0
55850,MH-002_2024_R060_C075,MH-002,Gadchiroli,2024,60,75,19.6091,80.353179,MH-002_C6,train,cnn_train,0,0
55851,MH-002_2024_R060_C076,MH-002,Gadchiroli,2024,60,76,19.6091,80.353449,MH-002_C6,train,cnn_train,0,0
55852,MH-002_2024_R060_C115,MH-002,Gadchiroli,2024,60,115,19.6091,80.363959,MH-002_C10,val,cnn_val,0,0
55853,MH-002_2024_R060_C116,MH-002,Gadchiroli,2024,60,116,19.6091,80.364229,MH-002_C10,val,cnn_val,1,0
55854,MH-002_2024_R060_C117,MH-002,Gadchiroli,2024,60,117,19.6091,80.364498,MH-002_C10,val,cnn_val,1,0
55855,MH-002_2024_R060_C118,MH-002,Gadchiroli,2024,60,118,19.6091,80.364768,MH-002_C10,val,cnn_val,2,1
55856,MH-002_2024_R060_C120,MH-002,Gadchiroli,2024,60,120,19.6091,80.365307,MH-002_C10,val,cnn_val,1,0
55857,MH-002_2024_R060_C121,MH-002,Gadchiroli,2024,60,121,19.6091,80.365576,MH-002_C10,val,cnn_val,0,0
55858,MH-002_2024_R060_C122,MH-002,Gadchiroli,2024,60,122,19.6091,80.365846,MH-002_C10,val,cnn_val,1,0
55859,MH-002_2024_R060_C123,MH-002,Gadchiroli,2024,60,123,19.6091,80.366115,MH-002_C10,val,cnn_val,0,0
55860,MH-002_2024_R060_C124,MH-002,Gadchiroli,2024,60,124,19.6091,80.366385,MH-002_C10,val,cnn_val,0,0
55861,MH-002_2024_R060_C125,MH-002,Gadchiroli,2024,60,125,19.6091,80.366654,MH-002_C10,val,cnn_val,0,0
55862,MH-002_2024_R060_C126,MH-002,Gadchiroli,2024,60,126,19.6091,80.366923,MH-002_C10,val,cnn_val,2,1
55863,MH-002_2024_R060_C127,MH-002,Gadchiroli,2024,60,127,19.6091,80.367193,MH-002_C11,val,cnn_val,0,0
55864,MH-002_2024_R060_C128,MH-002,Gadchiroli,2024,60,128,19.6091,80.367462,MH-002_C11,val,cnn_val,0,0
55865,MH-002_2024_R060_C129,MH-002,Gadchiroli,2024,60,129,19.6091,80.367732,MH-002_C11,val,cnn_val,0,0
55866,MH-002_2024_R060_C130,MH-002,Gadchiroli,2024,60,130,19.6091,80.368001,MH-002_C11,val,cnn_val,0,0
55867,MH-002_2024_R060_C131,MH-002,Gadchiroli,2024,60,131,19.6091,80.368271,MH-002_C11,val,cnn_val,0,0
55868,MH-002_2024_R060_C133,MH-002,Gadchiroli,2024,60,133,19.6091,80.36881,MH-002_C11,val,cnn_val,0,0
55869,MH-002_2024_R060_C134,MH-002,Gadchiroli,2024,60,134,19.6091,80.369079,MH-002_C11,val,cnn_val,0,0
55870,MH-002_2024_R060_C135,MH-002,Gadchiroli,2024,60,135,19.6091,80.369349,MH-002_C11,val,cnn_val,0,0
55871,MH-002_2024_R060_C136,MH-002,Gadchiroli,2024,60,136,19.6091,80.369618,MH-002_C11,val,cnn_val,0,0
55872,MH-002_2024_R060_C137,MH-002,Gadchiroli,2024,60,137,19.6091,80.369888,MH-002_C11,val,cnn_val,0,0
55873,MH-002_2024_R060_C161,MH-002,Gadchiroli,2024,60,161,19.6091,80.376356,MH-002_C14,test,cnn_test,0,0
55874,MH-002_2024_R060_C163,MH-002,Gadchiroli,2024,60,163,19.6091,80.376895,MH-002_C14,test,cnn_test,0,0
55875,MH-002_2024_R061_C015,MH-002,Gadchiroli,2024,61,15,19.60883,80.33701,MH-002_C1,train,cnn_train,0,0
55876,MH-002_2024_R061_C016,MH-002,Gadchiroli,2024,61,16,19.60883,80.337279,MH-002_C1,train,cnn_train,0,0
55877,MH-002_2024_R061_C017,MH-002,Gadchiroli,2024,61,17,19.60883,80.337549,MH-002_C1,train,cnn_train,0,0
55878,MH-002_2024_R061_C018,MH-002,Gadchiroli,2024,61,18,19.60883,80.337818,MH-002_C1,train,cnn_train,0,0
55879,MH-002_2024_R061_C019,MH-002,Gadchiroli,2024,61,19,19.60883,80.338088,MH-002_C1,train,cnn_train,0,0
55880,MH-002_2024_R061_C020,MH-002,Gadchiroli,2024,61,20,19.60883,80.338357,MH-002_C1,train,cnn_train,0,0
55881,MH-002_2024_R061_C021,MH-002,Gadchiroli,2024,61,21,19.60883,80.338627,MH-002_C1,train,cnn_train,1,0
55882,MH-002_2024_R061_C022,MH-002,Gadchiroli,2024,61,22,19.60883,80.338896,MH-002_C1,train,cnn_train,0,0
55883,MH-002_2024_R061_C023,MH-002,Gadchiroli,2024,61,23,19.60883,80.339166,MH-002_C1,train,cnn_train,1,0
55884,MH-002_2024_R061_C025,MH-002,Gadchiroli,2024,61,25,19.60883,80.339705,MH-002_C2,train,cnn_train,0,0
55885,MH-002_2024_R061_C026,MH-002,Gadchiroli,2024,61,26,19.60883,80.339974,MH-002_C2,train,cnn_train,0,0
55886,MH-002_2024_R061_C028,MH-002,Gadchiroli,2024,61,28,19.60883,80.340513,MH-002_C2,train,cnn_train,1,0
55887,MH-002_2024_R061_C029,MH-002,Gadchiroli,2024,61,29,19.60883,80.340783,MH-002_C2,train,cnn_train,1,0
55888,MH-002_2024_R061_C030,MH-002,Gadchiroli,2024,61,30,19.60883,80.341052,MH-002_C2,train,cnn_train,1,0
55889,MH-002_2024_R061_C031,MH-002,Gadchiroli,2024,61,31,19.60883,80.341322,MH-002_C2,train,cnn_train,1,0
55890,MH-002_2024_R061_C032,MH-002,Gadchiroli,2024,61,32,19.60883,80.341591,MH-002_C2,train,cnn_train,1,0
55891,MH-002_2024_R061_C033,MH-002,Gadchiroli,2024,61,33,19.60883,80.34186,MH-002_C2,train,cnn_train,1,0
55892,MH-002_2024_R061_C034,MH-002,Gadchiroli,2024,61,34,19.60883,80.34213,MH-002_C2,train,cnn_train,2,1
55893,MH-002_2024_R061_C035,MH-002,Gadchiroli,2024,61,35,19.60883,80.342399,MH-002_C2,train,cnn_train,1,0
55894,MH-002_2024_R061_C036,MH-002,Gadchiroli,2024,61,36,19.60883,80.342669,MH-002_C3,train,cnn_train,2,1
55895,MH-002_2024_R061_C037,MH-002,Gadchiroli,2024,61,37,19.60883,80.342938,MH-002_C3,train,cnn_train,2,1
55896,MH-002_2024_R061_C038,MH-002,Gadchiroli,2024,61,38,19.60883,80.343208,MH-002_C3,train,cnn_train,3,1
55897,MH-002_2024_R061_C039,MH-002,Gadchiroli,2024,61,39,19.60883,80.343477,MH-002_C3,train,cnn_train,2,1
55898,MH-002_2024_R061_C040,MH-002,Gadchiroli,2024,61,40,19.60883,80.343747,MH-002_C3,train,cnn_train,2,1
55899,MH-002_2024_R061_C041,MH-002,Gadchiroli,2024,61,41,19.60883,80.344016,MH-002_C3,train,cnn_train,2,1
55900,MH-002_2024_R061_C042,MH-002,Gadchiroli,2024,61,42,19.60883,80.344286,MH-002_C3,train,cnn_train,0,0
55901,MH-002_2024_R061_C043,MH-002,Gadchiroli,2024,61,43,19.60883,80.344555,MH-002_C3,train,cnn_train,0,0
55902,MH-002_2024_R061_C048,MH-002,Gadchiroli,2024,61,48,19.60883,80.345903,MH-002_C4,train,cnn_train,2,1
55903,MH-002_2024_R061_C049,MH-002,Gadchiroli,2024,61,49,19.60883,80.346172,MH-002_C4,train,cnn_train,2,1
55904,MH-002_2024_R061_C050,MH-002,Gadchiroli,2024,61,50,19.60883,80.346442,MH-002_C4,train,cnn_train,2,1
55905,MH-002_2024_R061_C051,MH-002,Gadchiroli,2024,61,51,19.60883,80.346711,MH-002_C4,train,cnn_train,2,1
55906,MH-002_2024_R061_C052,MH-002,Gadchiroli,2024,61,52,19.60883,80.346981,MH-002_C4,train,cnn_train,1,0
55907,MH-002_2024_R061_C053,MH-002,Gadchiroli,2024,61,53,19.60883,80.34725,MH-002_C4,train,cnn_train,0,0
55908,MH-002_2024_R061_C054,MH-002,Gadchiroli,2024,61,54,19.60883,80.34752,MH-002_C4,train,cnn_train,1,0
55909,MH-002_2024_R061_C055,MH-002,Gadchiroli,2024,61,55,19.60883,80.347789,MH-002_C4,train,cnn_train,0,0
55910,MH-002_2024_R061_C056,MH-002,Gadchiroli,2024,61,56,19.60883,80.348059,MH-002_C4,train,cnn_train,0,0
55911,MH-002_2024_R061_C057,MH-002,Gadchiroli,2024,61,57,19.60883,80.348328,MH-002_C4,train,cnn_train,0,0
55912,MH-002_2024_R061_C064,MH-002,Gadchiroli,2024,61,64,19.60883,80.350215,MH-002_C5,train,cnn_train,1,0
55913,MH-002_2024_R061_C065,MH-002,Gadchiroli,2024,61,65,19.60883,80.350484,MH-002_C5,train,cnn_train,1,0
55914,MH-002_2024_R061_C066,MH-002,Gadchiroli,2024,61,66,19.60883,80.350754,MH-002_C5,train,cnn_train,1,0
55915,MH-002_2024_R061_C067,MH-002,Gadchiroli,2024,61,67,19.60883,80.351023,MH-002_C5,train,cnn_train,1,0
55916,MH-002_2024_R061_C068,MH-002,Gadchiroli,2024,61,68,19.60883,80.351293,MH-002_C5,train,cnn_train,0,0
55917,MH-002_2024_R061_C069,MH-002,Gadchiroli,2024,61,69,19.60883,80.351562,MH-002_C5,train,cnn_train,1,0
55918,MH-002_2024_R061_C070,MH-002,Gadchiroli,2024,61,70,19.60883,80.351832,MH-002_C6,train,cnn_train,2,1
55919,MH-002_2024_R061_C071,MH-002,Gadchiroli,2024,61,71,19.60883,80.352101,MH-002_C6,train,cnn_train,2,1
55920,MH-002_2024_R061_C072,MH-002,Gadchiroli,2024,61,72,19.60883,80.352371,MH-002_C6,train,cnn_train,1,0
55921,MH-002_2024_R061_C073,MH-002,Gadchiroli,2024,61,73,19.60883,80.35264,MH-002_C6,train,cnn_train,3,1
55922,MH-002_2024_R061_C074,MH-002,Gadchiroli,2024,61,74,19.60883,80.35291,MH-002_C6,train,cnn_train,0,0
55923,MH-002_2024_R061_C075,MH-002,Gadchiroli,2024,61,75,19.60883,80.353179,MH-002_C6,train,cnn_train,0,0
55924,MH-002_2024_R061_C076,MH-002,Gadchiroli,2024,61,76,19.60883,80.353449,MH-002_C6,train,cnn_train,0,0
55925,MH-002_2024_R061_C077,MH-002,Gadchiroli,2024,61,77,19.60883,80.353718,MH-002_C6,train,cnn_train,0,0
55926,MH-002_2024_R061_C115,MH-002,Gadchiroli,2024,61,115,19.60883,80.363959,MH-002_C10,val,cnn_val,1,0
55927,MH-002_2024_R061_C116,MH-002,Gadchiroli,2024,61,116,19.60883,80.364229,MH-002_C10,val,cnn_val,2,1
55928,MH-002_2024_R061_C117,MH-002,Gadchiroli,2024,61,117,19.60883,80.364498,MH-002_C10,val,cnn_val,2,1
55929,MH-002_2024_R061_C118,MH-002,Gadchiroli,2024,61,118,19.60883,80.364768,MH-002_C10,val,cnn_val,1,0
55930,MH-002_2024_R061_C119,MH-002,Gadchiroli,2024,61,119,19.60883,80.365037,MH-002_C10,val,cnn_val,2,1
55931,MH-002_2024_R061_C121,MH-002,Gadchiroli,2024,61,121,19.60883,80.365576,MH-002_C10,val,cnn_val,2,1
55932,MH-002_2024_R061_C122,MH-002,Gadchiroli,2024,61,122,19.60883,80.365846,MH-002_C10,val,cnn_val,1,0
55933,MH-002_2024_R061_C123,MH-002,Gadchiroli,2024,61,123,19.60883,80.366115,MH-002_C10,val,cnn_val,0,0
55934,MH-002_2024_R061_C124,MH-002,Gadchiroli,2024,61,124,19.60883,80.366385,MH-002_C10,val,cnn_val,0,0
55935,MH-002_2024_R061_C125,MH-002,Gadchiroli,2024,61,125,19.60883,80.366654,MH-002_C10,val,cnn_val,0,0
55936,MH-002_2024_R061_C127,MH-002,Gadchiroli,2024,61,127,19.60883,80.367193,MH-002_C11,val,cnn_val,1,0
55937,MH-002_2024_R061_C128,MH-002,Gadchiroli,2024,61,128,19.60883,80.367462,MH-002_C11,val,cnn_val,0,0
55938,MH-002_2024_R061_C129,MH-002,Gadchiroli,2024,61,129,19.60883,80.367732,MH-002_C11,val,cnn_val,0,0
55939,MH-002_2024_R061_C130,MH-002,Gadchiroli,2024,61,130,19.60883,80.368001,MH-002_C11,val,cnn_val,0,0
55940,MH-002_2024_R061_C132,MH-002,Gadchiroli,2024,61,132,19.60883,80.36854,MH-002_C11,val,cnn_val,1,0
55941,MH-002_2024_R061_C133,MH-002,Gadchiroli,2024,61,133,19.60883,80.36881,MH-002_C11,val,cnn_val,1,0
55942,MH-002_2024_R061_C134,MH-002,Gadchiroli,2024,61,134,19.60883,80.369079,MH-002_C11,val,cnn_val,0,0
55943,MH-002_2024_R061_C135,MH-002,Gadchiroli,2024,61,135,19.60883,80.369349,MH-002_C11,val,cnn_val,0,0
55944,MH-002_2024_R061_C136,MH-002,Gadchiroli,2024,61,136,19.60883,80.369618,MH-002_C11,val,cnn_val,0,0
55945,MH-002_2024_R061_C137,MH-002,Gadchiroli,2024,61,137,19.60883,80.369888,MH-002_C11,val,cnn_val,0,0
55946,MH-002_2024_R061_C161,MH-002,Gadchiroli,2024,61,161,19.60883,80.376356,MH-002_C14,test,cnn_test,0,0
55947,MH-002_2024_R061_C163,MH-002,Gadchiroli,2024,61,163,19.60883,80.376895,MH-002_C14,test,cnn_test,0,0
55948,MH-002_2024_R061_C164,MH-002,Gadchiroli,2024,61,164,19.60883,80.377164,MH-002_C14,test,cnn_test,0,0
55949,MH-002_2024_R062_C016,MH-002,Gadchiroli,2024,62,16,19.608561,80.337279,MH-002_C1,train,cnn_train,0,0
55950,MH-002_2024_R062_C017,MH-002,Gadchiroli,2024,62,17,19.608561,80.337549,MH-002_C1,train,cnn_train,1,0
55951,MH-002_2024_R062_C018,MH-002,Gadchiroli,2024,62,18,19.608561,80.337818,MH-002_C1,train,cnn_train,1,0
55952,MH-002_2024_R062_C019,MH-002,Gadchiroli,2024,62,19,19.608561,80.338088,MH-002_C1,train,cnn_train,0,0
55953,MH-002_2024_R062_C020,MH-002,Gadchiroli,2024,62,20,19.608561,80.338357,MH-002_C1,train,cnn_train,0,0
55954,MH-002_2024_R062_C021,MH-002,Gadchiroli,2024,62,21,19.608561,80.338627,MH-002_C1,train,cnn_train,0,0
55955,MH-002_2024_R062_C022,MH-002,Gadchiroli,2024,62,22,19.608561,80.338896,MH-002_C1,train,cnn_train,0,0
55956,MH-002_2024_R062_C023,MH-002,Gadchiroli,2024,62,23,19.608561,80.339166,MH-002_C1,train,cnn_train,1,0
55957,MH-002_2024_R062_C024,MH-002,Gadchiroli,2024,62,24,19.608561,80.339435,MH-002_C2,train,cnn_train,1,0
55958,MH-002_2024_R062_C026,MH-002,Gadchiroli,2024,62,26,19.608561,80.339974,MH-002_C2,train,cnn_train,0,0
55959,MH-002_2024_R062_C027,MH-002,Gadchiroli,2024,62,27,19.608561,80.340244,MH-002_C2,train,cnn_train,0,0
55960,MH-002_2024_R062_C029,MH-002,Gadchiroli,2024,62,29,19.608561,80.340783,MH-002_C2,train,cnn_train,1,0
55961,MH-002_2024_R062_C030,MH-002,Gadchiroli,2024,62,30,19.608561,80.341052,MH-002_C2,train,cnn_train,1,0
55962,MH-002_2024_R062_C031,MH-002,Gadchiroli,2024,62,31,19.608561,80.341322,MH-002_C2,train,cnn_train,1,0
55963,MH-002_2024_R062_C032,MH-002,Gadchiroli,2024,62,32,19.608561,80.341591,MH-002_C2,train,cnn_train,1,0
55964,MH-002_2024_R062_C033,MH-002,Gadchiroli,2024,62,33,19.608561,80.34186,MH-002_C2,train,cnn_train,1,0
55965,MH-002_2024_R062_C034,MH-002,Gadchiroli,2024,62,34,19.608561,80.34213,MH-002_C2,train,cnn_train,1,0
55966,MH-002_2024_R062_C035,MH-002,Gadchiroli,2024,62,35,19.608561,80.342399,MH-002_C2,train,cnn_train,1,0
55967,MH-002_2024_R062_C036,MH-002,Gadchiroli,2024,62,36,19.608561,80.342669,MH-002_C3,train,cnn_train,2,1
55968,MH-002_2024_R062_C037,MH-002,Gadchiroli,2024,62,37,19.608561,80.342938,MH-002_C3,train,cnn_train,2,1
55969,MH-002_2024_R062_C038,MH-002,Gadchiroli,2024,62,38,19.608561,80.343208,MH-002_C3,train,cnn_train,2,1
55970,MH-002_2024_R062_C039,MH-002,Gadchiroli,2024,62,39,19.608561,80.343477,MH-002_C3,train,cnn_train,2,1
55971,MH-002_2024_R062_C040,MH-002,Gadchiroli,2024,62,40,19.608561,80.343747,MH-002_C3,train,cnn_train,2,1
55972,MH-002_2024_R062_C041,MH-002,Gadchiroli,2024,62,41,19.608561,80.344016,MH-002_C3,train,cnn_train,2,1
55973,MH-002_2024_R062_C042,MH-002,Gadchiroli,2024,62,42,19.608561,80.344286,MH-002_C3,train,cnn_train,2,1
55974,MH-002_2024_R062_C043,MH-002,Gadchiroli,2024,62,43,19.608561,80.344555,MH-002_C3,train,cnn_train,2,1
55975,MH-002_2024_R062_C044,MH-002,Gadchiroli,2024,62,44,19.608561,80.344825,MH-002_C3,train,cnn_train,0,0
55976,MH-002_2024_R062_C045,MH-002,Gadchiroli,2024,62,45,19.608561,80.345094,MH-002_C3,train,cnn_train,0,0
55977,MH-002_2024_R062_C050,MH-002,Gadchiroli,2024,62,50,19.608561,80.346442,MH-002_C4,train,cnn_train,2,1
55978,MH-002_2024_R062_C051,MH-002,Gadchiroli,2024,62,51,19.608561,80.346711,MH-002_C4,train,cnn_train,2,1
55979,MH-002_2024_R062_C052,MH-002,Gadchiroli,2024,62,52,19.608561,80.346981,MH-002_C4,train,cnn_train,2,1
55980,MH-002_2024_R062_C053,MH-002,Gadchiroli,2024,62,53,19.608561,80.34725,MH-002_C4,train,cnn_train,2,1
55981,MH-002_2024_R062_C054,MH-002,Gadchiroli,2024,62,54,19.608561,80.34752,MH-002_C4,train,cnn_train,0,0
55982,MH-002_2024_R062_C055,MH-002,Gadchiroli,2024,62,55,19.608561,80.347789,MH-002_C4,train,cnn_train,0,0
55983,MH-002_2024_R062_C056,MH-002,Gadchiroli,2024,62,56,19.608561,80.348059,MH-002_C4,train,cnn_train,0,0
55984,MH-002_2024_R062_C065,MH-002,Gadchiroli,2024,62,65,19.608561,80.350484,MH-002_C5,train,cnn_train,2,1
55985,MH-002_2024_R062_C066,MH-002,Gadchiroli,2024,62,66,19.608561,80.350754,MH-002_C5,train,cnn_train,2,1
55986,MH-002_2024_R062_C067,MH-002,Gadchiroli,2024,62,67,19.608561,80.351023,MH-002_C5,train,cnn_train,1,0
55987,MH-002_2024_R062_C068,MH-002,Gadchiroli,2024,62,68,19.608561,80.351293,MH-002_C5,train,cnn_train,2,1
55988,MH-002_2024_R062_C069,MH-002,Gadchiroli,2024,62,69,19.608561,80.351562,MH-002_C5,train,cnn_train,2,1
55989,MH-002_2024_R062_C070,MH-002,Gadchiroli,2024,62,70,19.608561,80.351832,MH-002_C6,train,cnn_train,1,0
55990,MH-002_2024_R062_C071,MH-002,Gadchiroli,2024,62,71,19.608561,80.352101,MH-002_C6,train,cnn_train,1,0
55991,MH-002_2024_R062_C072,MH-002,Gadchiroli,2024,62,72,19.608561,80.352371,MH-002_C6,train,cnn_train,2,1
55992,MH-002_2024_R062_C073,MH-002,Gadchiroli,2024,62,73,19.608561,80.35264,MH-002_C6,train,cnn_train,0,0
55993,MH-002_2024_R062_C074,MH-002,Gadchiroli,2024,62,74,19.608561,80.35291,MH-002_C6,train,cnn_train,0,0
55994,MH-002_2024_R062_C075,MH-002,Gadchiroli,2024,62,75,19.608561,80.353179,MH-002_C6,train,cnn_train,0,0
55995,MH-002_2024_R062_C076,MH-002,Gadchiroli,2024,62,76,19.608561,80.353449,MH-002_C6,train,cnn_train,0,0
55996,MH-002_2024_R062_C077,MH-002,Gadchiroli,2024,62,77,19.608561,80.353718,MH-002_C6,train,cnn_train,0,0
55997,MH-002_2024_R062_C115,MH-002,Gadchiroli,2024,62,115,19.608561,80.363959,MH-002_C10,val,cnn_val,2,1
55998,MH-002_2024_R062_C116,MH-002,Gadchiroli,2024,62,116,19.608561,80.364229,MH-002_C10,val,cnn_val,2,1
55999,MH-002_2024_R062_C117,MH-002,Gadchiroli,2024,62,117,19.608561,80.364498,MH-002_C10,val,cnn_val,2,1
56000,MH-002_2024_R062_C118,MH-002,Gadchiroli,2024,62,118,19.608561,80.364768,MH-002_C10,val,cnn_val,1,0
56001,MH-002_2024_R062_C119,MH-002,Gadchiroli,2024,62,119,19.608561,80.365037,MH-002_C10,val,cnn_val,0,0
56002,MH-002_2024_R062_C120,MH-002,Gadchiroli,2024,62,120,19.608561,80.365307,MH-002_C10,val,cnn_val,0,0
56003,MH-002_2024_R062_C122,MH-002,Gadchiroli,2024,62,122,19.608561,80.365846,MH-002_C10,val,cnn_val,1,0
56004,MH-002_2024_R062_C123,MH-002,Gadchiroli,2024,62,123,19.608561,80.366115,MH-002_C10,val,cnn_val,0,0
56005,MH-002_2024_R062_C124,MH-002,Gadchiroli,2024,62,124,19.608561,80.366385,MH-002_C10,val,cnn_val,0,0
56006,MH-002_2024_R062_C125,MH-002,Gadchiroli,2024,62,125,19.608561,80.366654,MH-002_C10,val,cnn_val,0,0
56007,MH-002_2024_R062_C126,MH-002,Gadchiroli,2024,62,126,19.608561,80.366923,MH-002_C10,val,cnn_val,0,0
56008,MH-002_2024_R062_C127,MH-002,Gadchiroli,2024,62,127,19.608561,80.367193,MH-002_C11,val,cnn_val,0,0
56009,MH-002_2024_R062_C128,MH-002,Gadchiroli,2024,62,128,19.608561,80.367462,MH-002_C11,val,cnn_val,0,0
56010,MH-002_2024_R062_C129,MH-002,Gadchiroli,2024,62,129,19.608561,80.367732,MH-002_C11,val,cnn_val,0,0
56011,MH-002_2024_R062_C130,MH-002,Gadchiroli,2024,62,130,19.608561,80.368001,MH-002_C11,val,cnn_val,0,0
56012,MH-002_2024_R062_C132,MH-002,Gadchiroli,2024,62,132,19.608561,80.36854,MH-002_C11,val,cnn_val,1,0
56013,MH-002_2024_R062_C133,MH-002,Gadchiroli,2024,62,133,19.608561,80.36881,MH-002_C11,val,cnn_val,0,0
56014,MH-002_2024_R062_C161,MH-002,Gadchiroli,2024,62,161,19.608561,80.376356,MH-002_C14,test,cnn_test,0,0
56015,MH-002_2024_R062_C163,MH-002,Gadchiroli,2024,62,163,19.608561,80.376895,MH-002_C14,test,cnn_test,0,0
56016,MH-002_2024_R062_C164,MH-002,Gadchiroli,2024,62,164,19.608561,80.377164,MH-002_C14,test,cnn_test,0,0
56017,MH-002_2024_R062_C165,MH-002,Gadchiroli,2024,62,165,19.608561,80.377434,MH-002_C14,test,cnn_test,0,0
56018,MH-002_2024_R063_C017,MH-002,Gadchiroli,2024,63,17,19.608291,80.337549,MH-002_C1,train,cnn_train,0,0
56019,MH-002_2024_R063_C018,MH-002,Gadchiroli,2024,63,18,19.608291,80.337818,MH-002_C1,train,cnn_train,0,0
56020,MH-002_2024_R063_C019,MH-002,Gadchiroli,2024,63,19,19.608291,80.338088,MH-002_C1,train,cnn_train,1,0
56021,MH-002_2024_R063_C020,MH-002,Gadchiroli,2024,63,20,19.608291,80.338357,MH-002_C1,train,cnn_train,0,0
56022,MH-002_2024_R063_C021,MH-002,Gadchiroli,2024,63,21,19.608291,80.338627,MH-002_C1,train,cnn_train,1,0
56023,MH-002_2024_R063_C022,MH-002,Gadchiroli,2024,63,22,19.608291,80.338896,MH-002_C1,train,cnn_train,0,0
56024,MH-002_2024_R063_C023,MH-002,Gadchiroli,2024,63,23,19.608291,80.339166,MH-002_C1,train,cnn_train,1,0
56025,MH-002_2024_R063_C024,MH-002,Gadchiroli,2024,63,24,19.608291,80.339435,MH-002_C2,train,cnn_train,0,0
56026,MH-002_2024_R063_C025,MH-002,Gadchiroli,2024,63,25,19.608291,80.339705,MH-002_C2,train,cnn_train,0,0
56027,MH-002_2024_R063_C026,MH-002,Gadchiroli,2024,63,26,19.608291,80.339974,MH-002_C2,train,cnn_train,0,0
56028,MH-002_2024_R063_C027,MH-002,Gadchiroli,2024,63,27,19.608291,80.340244,MH-002_C2,train,cnn_train,0,0
56029,MH-002_2024_R063_C028,MH-002,Gadchiroli,2024,63,28,19.608291,80.340513,MH-002_C2,train,cnn_train,0,0
56030,MH-002_2024_R063_C029,MH-002,Gadchiroli,2024,63,29,19.608291,80.340783,MH-002_C2,train,cnn_train,1,0
56031,MH-002_2024_R063_C031,MH-002,Gadchiroli,2024,63,31,19.608291,80.341322,MH-002_C2,train,cnn_train,1,0
56032,MH-002_2024_R063_C032,MH-002,Gadchiroli,2024,63,32,19.608291,80.341591,MH-002_C2,train,cnn_train,1,0
56033,MH-002_2024_R063_C033,MH-002,Gadchiroli,2024,63,33,19.608291,80.34186,MH-002_C2,train,cnn_train,1,0
56034,MH-002_2024_R063_C034,MH-002,Gadchiroli,2024,63,34,19.608291,80.34213,MH-002_C2,train,cnn_train,1,0
56035,MH-002_2024_R063_C035,MH-002,Gadchiroli,2024,63,35,19.608291,80.342399,MH-002_C2,train,cnn_train,0,0
56036,MH-002_2024_R063_C036,MH-002,Gadchiroli,2024,63,36,19.608291,80.342669,MH-002_C3,train,cnn_train,2,1
56037,MH-002_2024_R063_C037,MH-002,Gadchiroli,2024,63,37,19.608291,80.342938,MH-002_C3,train,cnn_train,2,1
56038,MH-002_2024_R063_C038,MH-002,Gadchiroli,2024,63,38,19.608291,80.343208,MH-002_C3,train,cnn_train,2,1
56039,MH-002_2024_R063_C039,MH-002,Gadchiroli,2024,63,39,19.608291,80.343477,MH-002_C3,train,cnn_train,2,1
56040,MH-002_2024_R063_C040,MH-002,Gadchiroli,2024,63,40,19.608291,80.343747,MH-002_C3,train,cnn_train,1,0
56041,MH-002_2024_R063_C041,MH-002,Gadchiroli,2024,63,41,19.608291,80.344016,MH-002_C3,train,cnn_train,2,1
56042,MH-002_2024_R063_C042,MH-002,Gadchiroli,2024,63,42,19.608291,80.344286,MH-002_C3,train,cnn_train,2,1
56043,MH-002_2024_R063_C043,MH-002,Gadchiroli,2024,63,43,19.608291,80.344555,MH-002_C3,train,cnn_train,2,1
56044,MH-002_2024_R063_C044,MH-002,Gadchiroli,2024,63,44,19.608291,80.344825,MH-002_C3,train,cnn_train,2,1
56045,MH-002_2024_R063_C045,MH-002,Gadchiroli,2024,63,45,19.608291,80.345094,MH-002_C3,train,cnn_train,2,1
56046,MH-002_2024_R063_C046,MH-002,Gadchiroli,2024,63,46,19.608291,80.345364,MH-002_C3,train,cnn_train,0,0
